,PRCP,TMAX,TMIN,yr,mo,dy,warmth,wetness
489,0,73.94,48.92,1942,9,13,Warm,Dry
490,0,69.98,44.96,1942,9,14,Warm,Dry
491,0,69.08,51.08,1942,9,15,Warm,Dry
492,0,66.92,42.08,1942,9,16,Warm,Dry
493,0,66.92,33.98,1942,9,17,Warm,Dry
494,0,73.04,30.92,1942,9,18,Warm,Dry
495,0,78.08,35.96,1942,9,19,Warm,Dry
496,0,75.02,37.94,1942,9,20,Warm,Dry
497,0,80.06,39.02,1942,9,21,Warm,Dry
498,0,82.04,41,1942,9,22,Warm,Dry
499,0,86,41,1942,9,23,Warm,Dry
500,0,80.06,39.92,1942,9,24,Warm,Dry
501,0,73.94,44.96,1942,9,25,Warm,Dry
502,0,64.94,46.04,1942,9,26,Warm,Dry
503,0,59,50,1942,9,27,Cold,Dry
504,0.019685039,57.02,51.98,1942,9,28,Cold,Damp
505,0,64.94,48.02,1942,9,29,Warm,Dry
506,0.011811024,66.02,48.92,1942,9,30,Warm,Damp
507,0.031496063,68,48.02,1942,10,1,Warm,Damp
508,0,64.94,41,1942,10,2,Warm,Dry
509,0.070866142,71.96,44.06,1942,10,3,Warm,Damp
510,0,80.06,35.96,1942,10,4,Warm,Dry
511,0,75.92,37.94,1942,10,5,Warm,Dry
512,0.011811024,64.04,44.06,1942,10,6,Warm,Damp
513,0,71.96,39.92,1942,10,7,Warm,Dry
514,0,71.96,41,1942,10,8,Warm,Dry
515,0.011811024,71.96,53.06,1942,10,9,Warm,Damp
516,0.051181102,60.08,48.02,1942,10,10,Cold,Damp
517,0.019685039,57.92,42.08,1942,10,11,Cold,Damp
518,0,59,37.04,1942,10,12,Cold,Dry
519,0.200787402,64.94,30.92,1942,10,13,Warm,Really Wet
520,0.279527559,64.94,48.02,1942,10,14,Warm,Really Wet
521,0,64.94,39.92,1942,10,15,Warm,Dry
522,0,69.98,39.92,1942,10,16,Warm,Dry
523,0,75.92,32,1942,10,17,Warm,Dry
524,0,73.04,33.08,1942,10,18,Warm,Dry
525,0.051181102,64.94,42.98,1942,10,19,Warm,Damp
526,0,55.94,46.94,1942,10,20,Cold,Dry
527,0,62.06,42.98,1942,10,21,Warm,Dry
528,0,60.08,42.08,1942,10,22,Cold,Dry
529,0,66.02,39.92,1942,10,23,Warm,Dry
530,0,62.06,30.02,1942,10,24,Warm,Dry
531,0,69.08,33.08,1942,10,25,Warm,Dry
532,0.228346457,57.02,44.96,1942,10,26,Cold,Really Wet
533,0,55.94,32,1942,10,27,Cold,Dry
534,0.031496063,46.04,26.96,1942,10,28,Cold,Damp
535,0.078740157,57.92,42.08,1942,10,29,Cold,Damp
536,0.700787402,53.06,42.08,1942,10,30,Cold,Really Wet
537,2.019685039,55.94,48.02,1942,10,31,Cold,Really Wet
538,0,57.02,41,1942,11,1,Cold,Dry
539,1.511811024,55.94,41,1942,11,2,Cold,Really Wet
540,0.228346457,51.08,39.92,1942,11,3,Cold,Really Wet
541,0.051181102,50,33.98,1942,11,4,Cold,Damp
542,0,51.08,30.02,1942,11,5,Cold,Dry
543,0.350393701,48.92,28.94,1942,11,6,Cold,Really Wet
544,0,46.94,28.94,1942,11,7,Cold,Dry
545,0.118110236,51.08,37.94,1942,11,8,Cold,Damp
546,0,51.98,32,1942,11,9,Cold,Dry
547,0,55.04,33.08,1942,11,10,Cold,Dry
548,0,50,28.04,1942,11,11,Cold,Dry
549,0,64.04,24.98,1942,11,12,Warm,Dry
550,0.519685039,48.92,33.08,1942,11,13,Cold,Really Wet
551,1.551181102,51.08,39.92,1942,11,14,Cold,Really Wet
552,0.169291339,53.06,37.94,1942,11,15,Cold,Really Wet
553,0.74015748,42.08,37.04,1942,11,16,Cold,Really Wet
554,0.169291339,46.04,30.02,1942,11,17,Cold,Really Wet
555,0.511811024,48.92,30.92,1942,11,18,Cold,Really Wet
556,0,51.98,30.02,1942,11,19,Cold,Dry
557,0,44.06,26.96,1942,11,20,Cold,Dry
558,0.960629921,48.02,35.96,1942,11,21,Cold,Really Wet
559,0.75984252,53.96,46.04,1942,11,22,Cold,Really Wet
560,1.24015748,55.04,39.92,1942,11,23,Cold,Really Wet
561,0.12992126,44.96,35.06,1942,11,24,Cold,Damp
562,0,44.96,30.92,1942,11,25,Cold,Dry
563,1.169291339,39.92,33.08,1942,11,26,Cold,Really Wet
564,0.019685039,50,33.08,1942,11,27,Cold,Damp
565,0.511811024,42.08,33.08,1942,11,28,Cold,Really Wet
566,0.358267717,55.04,41,1942,11,29,Cold,Really Wet
567,0.25984252,44.96,37.94,1942,11,30,Cold,Really Wet
568,0.909448819,46.04,37.94,1942,12,1,Cold,Really Wet
569,0.141732283,48.02,32,1942,12,2,Cold,Really Wet
570,0.051181102,39.92,30.92,1942,12,3,Cold,Damp
571,0.11023622,39.02,32,1942,12,4,Cold,Damp
572,0.019685039,44.96,32,1942,12,5,Cold,Damp
573,0.019685039,42.98,30.02,1942,12,6,Cold,Damp
574,0.25984252,42.08,32,1942,12,7,Cold,Really Wet
575,0.098425197,51.08,39.02,1942,12,8,Cold,Damp
576,0.291338583,48.92,37.94,1942,12,9,Cold,Really Wet
577,0.011811024,51.98,37.94,1942,12,10,Cold,Damp
578,0,48.92,33.08,1942,12,11,Cold,Dry
579,0.350393701,48.92,42.08,1942,12,12,Cold,Really Wet
580,0,55.94,44.96,1942,12,13,Cold,Dry
581,0.011811024,51.98,46.04,1942,12,14,Cold,Damp
582,0,55.04,46.04,1942,12,15,Cold,Dry
583,0,51.08,42.08,1942,12,16,Cold,Dry
584,0,48.92,39.02,1942,12,17,Cold,Dry
585,0,46.04,32,1942,12,18,Cold,Dry
586,0.070866142,46.94,39.02,1942,12,19,Cold,Damp
587,0.590551181,50,42.08,1942,12,20,Cold,Really Wet
588,0.149606299,46.94,39.92,1942,12,21,Cold,Really Wet
589,0.098425197,48.02,30.92,1942,12,22,Cold,Damp
590,0,35.06,28.04,1942,12,23,Cold,Dry
591,0.090551181,44.96,33.08,1942,12,24,Cold,Damp
592,0,48.02,28.04,1942,12,25,Cold,Dry
593,0.311023622,35.96,28.04,1942,12,26,Cold,Really Wet
594,0.401574803,50,33.98,1942,12,27,Cold,Really Wet
595,0.141732283,44.06,33.98,1942,12,28,Cold,Really Wet
596,0.539370079,42.98,33.08,1942,12,29,Cold,Really Wet
597,0.649606299,48.92,33.98,1942,12,30,Cold,Really Wet
598,0,48.02,35.96,1942,12,31,Cold,Dry
599,0.051181102,42.08,33.98,1943,1,1,Cold,Damp
600,0.039370079,44.96,33.98,1943,1,2,Cold,Damp
601,0,44.96,28.94,1943,1,3,Cold,Dry
602,0.019685039,42.08,33.08,1943,1,4,Cold,Damp
603,0,44.06,35.06,1943,1,5,Cold,Dry
604,0,53.96,33.98,1943,1,6,Cold,Dry
605,0,39.02,33.98,1943,1,7,Cold,Dry
606,0,37.04,32,1943,1,8,Cold,Dry
607,0,37.94,28.94,1943,1,9,Cold,Dry
608,0,35.96,30.92,1943,1,10,Cold,Dry
609,0,44.06,26.96,1943,1,11,Cold,Dry
610,0,46.94,26.06,1943,1,12,Cold,Dry
611,0.031496063,53.96,37.94,1943,1,13,Cold,Damp
612,0.090551181,57.92,44.96,1943,1,14,Cold,Damp
613,0.051181102,46.94,28.94,1943,1,15,Cold,Damp
614,0,32,19.04,1943,1,16,Cold,Dry
615,0,24.08,8.96,1943,1,17,Cold,Dry
616,0,24.08,5,1943,1,18,Cold,Dry
617,0.74015748,33.98,23,1943,1,19,Cold,Really Wet
618,0.039370079,35.06,24.08,1943,1,20,Cold,Damp
619,0.188976378,28.04,15.08,1943,1,21,Cold,Really Wet
620,0.019685039,30.92,1.94,1943,1,22,Cold,Damp
621,0,39.02,14,1943,1,23,Cold,Dry
622,0,30.92,6.98,1943,1,24,Cold,Dry
623,0.511811024,37.04,24.08,1943,1,25,Cold,Really Wet
624,0.090551181,44.96,33.98,1943,1,26,Cold,Damp
625,0.318897638,42.08,35.06,1943,1,27,Cold,Really Wet
626,0.460629921,39.02,30.92,1943,1,28,Cold,Really Wet
627,0,44.96,33.08,1943,1,29,Cold,Dry
628,0,44.96,24.08,1943,1,30,Cold,Dry
629,0,48.02,23,1943,1,31,Cold,Dry
630,0.118110236,50,32,1943,2,1,Cold,Damp
631,0.090551181,44.96,35.96,1943,2,2,Cold,Damp
632,0.330708661,44.06,30.92,1943,2,3,Cold,Really Wet
633,0.188976378,48.02,37.94,1943,2,4,Cold,Really Wet
634,0.578740157,44.06,37.04,1943,2,5,Cold,Really Wet
635,0.811023622,44.96,35.06,1943,2,6,Cold,Really Wet
636,0.059055118,44.06,30.92,1943,2,7,Cold,Damp
637,0,44.06,28.94,1943,2,8,Cold,Dry
638,0.039370079,42.08,26.96,1943,2,9,Cold,Damp
639,0.61023622,44.06,35.96,1943,2,10,Cold,Really Wet
640,0.488188976,46.94,37.94,1943,2,11,Cold,Really Wet
641,0,46.94,39.92,1943,2,12,Cold,Dry
642,0.011811024,44.96,37.94,1943,2,13,Cold,Damp
643,0,51.98,32,1943,2,14,Cold,Dry
644,0,51.98,28.04,1943,2,15,Cold,Dry
645,0,57.92,33.98,1943,2,16,Cold,Dry
646,0,64.94,35.96,1943,2,17,Warm,Dry
647,0.078740157,55.94,42.08,1943,2,18,Cold,Damp
648,0,53.06,37.04,1943,2,19,Cold,Dry
649,0,50,33.98,1943,2,20,Cold,Dry
650,0,48.92,28.04,1943,2,21,Cold,Dry
651,0,53.96,26.06,1943,2,22,Cold,Dry
652,0,55.94,24.08,1943,2,23,Cold,Dry
653,0,57.92,24.98,1943,2,24,Cold,Dry
654,0,60.08,23,1943,2,25,Cold,Dry
655,0,62.96,24.98,1943,2,26,Warm,Dry
656,0,62.96,24.98,1943,2,27,Warm,Dry
657,0,55.04,28.04,1943,2,28,Cold,Dry
658,0,57.02,28.04,1943,3,1,Cold,Dry
659,0,60.08,26.96,1943,3,2,Cold,Dry
660,0,59,21.02,1943,3,3,Cold,Dry
661,0,62.96,24.08,1943,3,4,Warm,Dry
662,0,55.04,19.94,1943,3,5,Cold,Dry
663,0,53.06,24.08,1943,3,6,Cold,Dry
664,0,57.02,33.08,1943,3,7,Cold,Dry
665,0,51.98,28.94,1943,3,8,Cold,Dry
666,0,55.04,21.02,1943,3,9,Cold,Dry
667,0,55.04,21.02,1943,3,10,Cold,Dry
668,0.059055118,48.92,33.98,1943,3,11,Cold,Damp
669,1.051181102,44.96,39.92,1943,3,12,Cold,Really Wet
670,0.12992126,48.92,39.92,1943,3,13,Cold,Damp
671,0,51.08,32,1943,3,14,Cold,Dry
672,0,51.08,30.92,1943,3,15,Cold,Dry
673,0,46.04,30.92,1943,3,16,Cold,Dry
674,0,48.92,28.04,1943,3,17,Cold,Dry
675,0,50,24.08,1943,3,18,Cold,Dry
676,0,53.06,28.94,1943,3,19,Cold,Dry
677,0,59,24.98,1943,3,20,Cold,Dry
678,0,53.96,28.94,1943,3,21,Cold,Dry
679,0.039370079,51.98,39.02,1943,3,22,Cold,Damp
680,0.118110236,51.98,42.08,1943,3,23,Cold,Damp
681,0.161417323,51.98,46.04,1943,3,24,Cold,Really Wet
682,0.350393701,55.94,30.02,1943,3,25,Cold,Really Wet
683,0.421259843,53.06,42.98,1943,3,26,Cold,Really Wet
684,1.480314961,51.98,42.08,1943,3,27,Cold,Really Wet
685,0.38976378,46.94,39.02,1943,3,28,Cold,Really Wet
686,0.688976378,50,39.92,1943,3,29,Cold,Really Wet
687,0.381889764,46.04,37.04,1943,3,30,Cold,Really Wet
688,0.818897638,51.08,41,1943,3,31,Cold,Really Wet
689,0.440944882,62.06,42.98,1943,4,1,Warm,Really Wet
690,0.5,55.94,37.94,1943,4,2,Cold,Really Wet
691,0,60.98,35.06,1943,4,3,Warm,Dry
692,0.051181102,62.96,30.92,1943,4,4,Warm,Damp
693,0.11023622,55.94,41,1943,4,5,Cold,Damp
694,0,66.02,33.08,1943,4,6,Warm,Dry
695,0.161417323,57.92,39.02,1943,4,7,Cold,Really Wet
696,0,55.94,39.92,1943,4,8,Cold,Dry
697,0.019685039,62.96,39.92,1943,4,9,Warm,Damp
698,0,60.98,30.92,1943,4,10,Warm,Dry
699,0,71.96,32,1943,4,11,Warm,Dry
700,0,80.96,37.04,1943,4,12,Warm,Dry
701,0,82.04,42.08,1943,4,13,Warm,Dry
702,0,78.98,37.94,1943,4,14,Warm,Dry
703,0,68,42.08,1943,4,15,Warm,Dry
704,0,64.04,42.08,1943,4,16,Warm,Dry
705,0.011811024,62.06,44.96,1943,4,17,Warm,Damp
706,0.169291339,66.02,46.04,1943,4,18,Warm,Really Wet
707,0.118110236,60.98,44.96,1943,4,19,Warm,Damp
708,0.358267717,59,42.08,1943,4,20,Cold,Really Wet
709,0.208661417,53.06,37.94,1943,4,21,Cold,Really Wet
710,0.429133858,57.02,30.02,1943,4,22,Cold,Really Wet
711,0.188976378,57.02,35.06,1943,4,23,Cold,Really Wet
712,0,55.94,37.94,1943,4,24,Cold,Dry
713,0,62.96,30.02,1943,4,25,Warm,Dry
714,0,64.04,30.92,1943,4,26,Warm,Dry
715,0.031496063,66.02,44.96,1943,4,27,Warm,Damp
716,0.200787402,60.98,46.94,1943,4,28,Warm,Really Wet
717,0.051181102,60.08,41,1943,4,29,Cold,Damp
718,0.031496063,62.06,39.92,1943,4,30,Warm,Damp
719,0,66.02,42.08,1943,5,1,Warm,Dry
720,0,66.02,33.98,1943,5,2,Warm,Dry
721,0,71.06,37.04,1943,5,3,Warm,Dry
722,0,57.02,42.08,1943,5,4,Cold,Dry
723,0.251968504,51.08,42.08,1943,5,5,Cold,Really Wet
724,0,57.92,41,1943,5,6,Cold,Dry
725,0,64.04,37.94,1943,5,7,Warm,Dry
726,0,71.96,33.08,1943,5,8,Warm,Dry
727,0,62.06,46.04,1943,5,9,Warm,Dry
728,0,60.98,37.94,1943,5,10,Warm,Dry
729,0.019685039,62.06,35.96,1943,5,11,Warm,Damp
730,0,60.08,39.92,1943,5,12,Cold,Dry
731,0.118110236,55.94,37.04,1943,5,13,Cold,Damp
732,0.149606299,60.98,37.94,1943,5,14,Warm,Really Wet
733,0,64.94,37.94,1943,5,15,Warm,Dry
734,0,62.96,39.92,1943,5,16,Warm,Dry
735,0,69.98,33.08,1943,5,17,Warm,Dry
736,0,75.02,35.96,1943,5,18,Warm,Dry
737,0,75.92,39.92,1943,5,19,Warm,Dry
738,0.078740157,64.94,48.02,1943,5,20,Warm,Damp
739,0.039370079,59,46.04,1943,5,21,Cold,Damp
740,0.318897638,66.02,53.96,1943,5,22,Warm,Really Wet
741,0,71.96,48.92,1943,5,23,Warm,Dry
742,0,82.04,44.96,1943,5,24,Warm,Dry
743,0,73.04,51.08,1943,5,25,Warm,Dry
744,0,62.96,44.96,1943,5,26,Warm,Dry
745,0,68,42.98,1943,5,27,Warm,Dry
746,0,68,33.98,1943,5,28,Warm,Dry
747,0.070866142,55.04,44.96,1943,5,29,Cold,Damp
748,0.271653543,60.08,44.06,1943,5,30,Cold,Really Wet
749,0.149606299,60.98,42.98,1943,5,31,Warm,Really Wet
750,0,60.08,42.08,1943,6,1,Cold,Dry
751,0.039370079,64.94,39.92,1943,6,2,Warm,Damp
752,0,66.02,39.92,1943,6,3,Warm,Dry
753,0,73.94,46.04,1943,6,4,Warm,Dry
754,0,77,46.04,1943,6,5,Warm,Dry
755,0,77,41,1943,6,6,Warm,Dry
756,0,75.92,44.96,1943,6,7,Warm,Dry
757,0,84.02,46.04,1943,6,8,Warm,Dry
758,0,71.06,48.02,1943,6,9,Warm,Dry
759,0,64.04,44.06,1943,6,10,Warm,Dry
760,0.039370079,64.94,46.04,1943,6,11,Warm,Damp
761,0.559055118,55.04,48.02,1943,6,12,Cold,Really Wet
762,0,57.92,48.02,1943,6,13,Cold,Dry
763,0,62.96,48.02,1943,6,14,Warm,Dry
764,0,73.94,48.92,1943,6,15,Warm,Dry
765,0.118110236,71.06,53.96,1943,6,16,Warm,Damp
766,0.358267717,66.02,48.92,1943,6,17,Warm,Really Wet
767,0.011811024,71.06,46.94,1943,6,18,Warm,Damp
768,0,66.02,46.04,1943,6,19,Warm,Dry
769,0.031496063,68,48.02,1943,6,20,Warm,Damp
770,0.12992126,66.92,51.08,1943,6,21,Warm,Damp
771,0.271653543,62.06,48.02,1943,6,22,Warm,Really Wet
772,0.039370079,64.94,46.94,1943,6,23,Warm,Damp
773,0,71.96,41,1943,6,24,Warm,Dry
774,0,73.04,42.08,1943,6,25,Warm,Dry
775,0,78.08,42.08,1943,6,26,Warm,Dry
776,0,78.98,46.94,1943,6,27,Warm,Dry
777,0,82.04,46.04,1943,6,28,Warm,Dry
778,0,87.98,48.92,1943,6,29,Warm,Dry
779,0,84.02,51.08,1943,6,30,Warm,Dry
780,0,73.94,53.06,1943,7,1,Warm,Dry
781,0.011811024,80.96,44.06,1943,7,2,Warm,Damp
782,0.11023622,69.08,55.94,1943,7,3,Warm,Damp
783,0,73.94,50,1943,7,4,Warm,Dry
784,0,82.04,46.04,1943,7,5,Warm,Dry
785,0,78.98,44.96,1943,7,6,Warm,Dry
786,0,73.04,53.96,1943,7,7,Warm,Dry
787,0.271653543,66.02,53.96,1943,7,8,Warm,Really Wet
788,0.011811024,73.04,57.02,1943,7,9,Warm,Damp
789,0.11023622,69.08,51.08,1943,7,10,Warm,Damp
790,0.019685039,62.06,44.06,1943,7,11,Warm,Damp
791,0,73.04,41,1943,7,12,Warm,Dry
792,0,84.92,44.06,1943,7,13,Warm,Dry
793,0,68,51.98,1943,7,14,Warm,Dry
794,0,75.92,42.08,1943,7,15,Warm,Dry
795,0,75.92,46.04,1943,7,16,Warm,Dry
796,0,80.06,48.92,1943,7,17,Warm,Dry
797,0,82.94,48.92,1943,7,18,Warm,Dry
798,0,87.98,48.92,1943,7,19,Warm,Dry
799,0,87.98,51.98,1943,7,20,Warm,Dry
800,0,87.08,53.06,1943,7,21,Warm,Dry
801,0,80.06,53.06,1943,7,22,Warm,Dry
802,0,87.98,46.04,1943,7,23,Warm,Dry
803,0,89.06,46.94,1943,7,24,Warm,Dry
804,0,82.04,50,1943,7,25,Warm,Dry
805,0,66.02,53.96,1943,7,26,Warm,Dry
806,0,66.92,55.04,1943,7,27,Warm,Dry
807,0,77,55.04,1943,7,28,Warm,Dry
808,0,84.92,48.02,1943,7,29,Warm,Dry
809,0,86,48.92,1943,7,30,Warm,Dry
810,0,75.02,51.08,1943,7,31,Warm,Dry
811,0,75.92,53.96,1943,8,1,Warm,Dry
812,0,75.02,53.96,1943,8,2,Warm,Dry
813,0,66.02,50,1943,8,3,Warm,Dry
814,0,78.08,48.02,1943,8,4,Warm,Dry
815,0.751968504,69.98,55.04,1943,8,5,Warm,Really Wet
816,0,73.04,53.96,1943,8,6,Warm,Dry
817,0.059055118,71.06,51.08,1943,8,7,Warm,Damp
818,0,75.92,46.04,1943,8,8,Warm,Dry
819,0,80.06,44.96,1943,8,9,Warm,Dry
820,0,77,46.94,1943,8,10,Warm,Dry
821,0,75.02,51.98,1943,8,11,Warm,Dry
822,0,78.08,53.96,1943,8,12,Warm,Dry
823,0,87.98,48.02,1943,8,13,Warm,Dry
824,0,82.04,51.98,1943,8,14,Warm,Dry
825,0,89.96,48.02,1943,8,15,Warm,Dry
826,0,73.94,46.04,1943,8,16,Warm,Dry
827,0,75.92,44.96,1943,8,17,Warm,Dry
828,0,73.04,42.08,1943,8,18,Warm,Dry
829,0,69.98,50,1943,8,19,Warm,Dry
830,0.031496063,69.08,44.96,1943,8,20,Warm,Damp
831,0.429133858,66.02,51.08,1943,8,21,Warm,Really Wet
832,0,71.96,51.98,1943,8,22,Warm,Dry
833,0,75.02,41,1943,8,23,Warm,Dry
834,0,82.04,42.98,1943,8,24,Warm,Dry
835,0,75.02,44.06,1943,8,25,Warm,Dry
836,0,78.98,48.02,1943,8,26,Warm,Dry
837,0,80.06,42.08,1943,8,27,Warm,Dry
838,0,84.02,46.04,1943,8,28,Warm,Dry
839,0,66.92,51.08,1943,8,29,Warm,Dry
840,0,68,44.06,1943,8,30,Warm,Dry
841,0,73.94,51.98,1943,8,31,Warm,Dry
842,0.271653543,64.04,46.04,1943,9,1,Warm,Really Wet
843,0,69.08,44.96,1943,9,2,Warm,Dry
844,0,82.04,39.92,1943,9,3,Warm,Dry
845,0.031496063,71.96,53.06,1943,9,4,Warm,Damp
846,0,75.92,42.08,1943,9,5,Warm,Dry
847,0,80.96,44.96,1943,9,6,Warm,Dry
848,0,84.92,48.92,1943,9,7,Warm,Dry
849,0,89.06,44.96,1943,9,8,Warm,Dry
850,0,87.98,44.06,1943,9,9,Warm,Dry
851,0,80.96,44.96,1943,9,10,Warm,Dry
852,0,75.02,51.98,1943,9,11,Warm,Dry
853,0,62.06,48.92,1943,9,12,Warm,Dry
854,0,71.96,44.96,1943,9,13,Warm,Dry
855,0,78.98,42.98,1943,9,14,Warm,Dry
856,0,87.08,44.96,1943,9,15,Warm,Dry
857,0,68,46.94,1943,9,16,Warm,Dry
858,0.011811024,64.04,55.04,1943,9,17,Warm,Damp
859,0,73.94,46.04,1943,9,18,Warm,Dry
860,0,75.02,37.94,1943,9,19,Warm,Dry
861,0.011811024,75.02,55.94,1943,9,20,Warm,Damp
862,0,71.06,39.02,1943,9,21,Warm,Dry
863,0,73.94,33.98,1943,9,22,Warm,Dry
864,0,84.02,42.98,1943,9,23,Warm,Dry
865,0,93.02,42.98,1943,9,24,Warm,Dry
866,0,73.04,46.94,1943,9,25,Warm,Dry
867,0.070866142,66.92,48.92,1943,9,26,Warm,Damp
868,0,69.98,46.94,1943,9,27,Warm,Dry
869,0,77,37.94,1943,9,28,Warm,Dry
870,0,69.98,44.96,1943,9,29,Warm,Dry
871,0,73.04,37.94,1943,9,30,Warm,Dry
872,0,84.92,37.94,1943,10,1,Warm,Dry
873,0,60.98,50,1943,10,2,Warm,Dry
874,0,73.94,50,1943,10,3,Warm,Dry
875,0,71.06,46.04,1943,10,4,Warm,Dry
876,0,69.08,51.08,1943,10,5,Warm,Dry
877,0,73.94,42.98,1943,10,6,Warm,Dry
878,0,80.06,44.96,1943,10,7,Warm,Dry
879,0,82.04,44.06,1943,10,8,Warm,Dry
880,0.161417323,59,53.06,1943,10,9,Cold,Really Wet
881,0.401574803,64.94,53.06,1943,10,10,Warm,Really Wet
882,0.039370079,62.96,44.96,1943,10,11,Warm,Damp
883,0.090551181,53.06,39.02,1943,10,12,Cold,Damp
884,0,64.04,41,1943,10,13,Warm,Dry
885,0,71.96,35.06,1943,10,14,Warm,Dry
886,0.570866142,66.02,44.06,1943,10,15,Warm,Really Wet
887,0.811023622,59,37.04,1943,10,16,Cold,Really Wet
888,0.279527559,59,42.08,1943,10,17,Cold,Really Wet
889,0.011811024,51.98,30.92,1943,10,18,Cold,Damp
890,0,60.08,37.94,1943,10,19,Cold,Dry
891,0.141732283,50,39.02,1943,10,20,Cold,Really Wet
892,0.468503937,53.06,41,1943,10,21,Cold,Really Wet
893,0.429133858,51.08,37.94,1943,10,22,Cold,Really Wet
894,0.480314961,46.94,37.04,1943,10,23,Cold,Really Wet
895,0.590551181,55.94,42.08,1943,10,24,Cold,Really Wet
896,0.031496063,57.92,50,1943,10,25,Cold,Damp
897,0,57.02,42.08,1943,10,26,Cold,Dry
898,0,60.98,39.02,1943,10,27,Warm,Dry
899,0,53.96,35.06,1943,10,28,Cold,Dry
900,0.090551181,55.04,39.92,1943,10,29,Cold,Damp
901,0,57.02,37.94,1943,10,30,Cold,Dry
902,0,51.08,30.02,1943,10,31,Cold,Dry
903,0.118110236,46.04,24.98,1943,11,1,Cold,Damp
904,0.279527559,51.98,37.04,1943,11,2,Cold,Really Wet
905,0.531496063,55.04,44.06,1943,11,3,Cold,Really Wet
906,0.279527559,59,42.98,1943,11,4,Cold,Really Wet
907,0,57.02,33.08,1943,11,5,Cold,Dry
908,0,53.06,26.96,1943,11,6,Cold,Dry
909,0,60.98,30.02,1943,11,7,Warm,Dry
910,0,57.02,37.04,1943,11,8,Cold,Dry
911,0,64.04,33.98,1943,11,9,Warm,Dry
912,0,64.94,37.04,1943,11,10,Warm,Dry
913,0,53.06,33.98,1943,11,11,Cold,Dry
914,0,59,30.02,1943,11,12,Cold,Dry
915,0,46.04,33.08,1943,11,13,Cold,Dry
916,0,53.06,32,1943,11,14,Cold,Dry
917,0,50,30.02,1943,11,15,Cold,Dry
918,0.118110236,50,28.04,1943,11,16,Cold,Damp
919,0.299212598,55.04,42.08,1943,11,17,Cold,Really Wet
920,0,50,44.06,1943,11,18,Cold,Dry
921,0.059055118,50,42.98,1943,11,19,Cold,Damp
922,0.031496063,57.92,44.06,1943,11,20,Cold,Damp
923,0,60.98,33.98,1943,11,21,Warm,Dry
924,0,42.08,33.08,1943,11,22,Cold,Dry
925,0.011811024,42.08,35.96,1943,11,23,Cold,Damp
926,0,48.02,37.04,1943,11,24,Cold,Dry
927,0,59,32,1943,11,25,Cold,Dry
928,0.011811024,42.98,30.02,1943,11,26,Cold,Damp
929,0.070866142,53.06,32,1943,11,27,Cold,Damp
930,0.019685039,55.04,42.08,1943,11,28,Cold,Damp
931,0.059055118,53.96,37.94,1943,11,29,Cold,Damp
932,0.149606299,53.96,42.98,1943,11,30,Cold,Really Wet
933,0.401574803,50,42.08,1943,12,1,Cold,Really Wet
934,1.299212598,53.96,44.96,1943,12,2,Cold,Really Wet
935,0.37007874,50,42.98,1943,12,3,Cold,Really Wet
936,0,50,35.06,1943,12,4,Cold,Dry
937,0,46.04,28.94,1943,12,5,Cold,Dry
938,0,42.98,28.04,1943,12,6,Cold,Dry
939,0.039370079,50,37.94,1943,12,7,Cold,Damp
940,0,46.04,28.94,1943,12,8,Cold,Dry
941,0,37.04,26.06,1943,12,9,Cold,Dry
942,0,44.96,28.04,1943,12,10,Cold,Dry
943,0,42.98,30.02,1943,12,11,Cold,Dry
944,0,46.04,26.96,1943,12,12,Cold,Dry
945,0,48.92,24.08,1943,12,13,Cold,Dry
946,0,51.08,26.06,1943,12,14,Cold,Dry
947,0,46.04,24.08,1943,12,15,Cold,Dry
948,0,51.98,30.02,1943,12,16,Cold,Dry
949,0,44.96,24.98,1943,12,17,Cold,Dry
950,0,48.02,28.94,1943,12,18,Cold,Dry
951,0,46.04,24.98,1943,12,19,Cold,Dry
952,0,37.94,28.04,1943,12,20,Cold,Dry
953,0,33.08,26.96,1943,12,21,Cold,Dry
954,0.031496063,39.92,26.96,1943,12,22,Cold,Damp
955,0.181102362,48.02,37.04,1943,12,23,Cold,Really Wet
956,0.838582677,55.04,41,1943,12,24,Cold,Really Wet
957,0.149606299,53.06,37.94,1943,12,25,Cold,Really Wet
958,0,48.92,33.08,1943,12,26,Cold,Dry
959,0,42.98,30.92,1943,12,27,Cold,Dry
960,0,51.98,28.04,1943,12,28,Cold,Dry
961,0,44.06,21.92,1943,12,29,Cold,Dry
962,0,33.98,24.08,1943,12,30,Cold,Dry
963,0.311023622,44.96,24.98,1943,12,31,Cold,Really Wet
964,0.61023622,48.02,35.06,1944,1,1,Cold,Really Wet
965,0.039370079,44.06,35.06,1944,1,2,Cold,Damp
966,0.019685039,39.92,30.92,1944,1,3,Cold,Damp
967,0.141732283,37.04,24.98,1944,1,4,Cold,Really Wet
968,0.011811024,44.06,28.94,1944,1,5,Cold,Damp
969,0,42.08,24.08,1944,1,6,Cold,Dry
970,0,44.96,24.08,1944,1,7,Cold,Dry
971,0.12992126,39.92,30.02,1944,1,8,Cold,Damp
972,0,42.98,30.02,1944,1,9,Cold,Dry
973,0,53.06,28.94,1944,1,10,Cold,Dry
974,0.578740157,37.94,26.06,1944,1,11,Cold,Really Wet
975,0.409448819,48.02,32,1944,1,12,Cold,Really Wet
